Food_Name,VitaminC_mg,Potassium_mg,Carbohydrate_g,Calcium_mg,Zinc_mg,VitaminB6_mg,Protein_g,Cholesterol_mg,Energy_kcal,Riboflavin_mg,Thiamin_mg,Iron_mg,Folate_mcg,VitaminE_mg,Niacin_mg,VitaminD_mcg,VitaminB12_mcg,Fat_g,VitaminK_mcg,Magnesium_mg,Fiber_g,Sodium_mg,VitaminA_mcgRAE,Sugars_g,Food_Category,nutriscore_grade,diet_type,meal_type
10 fl oz juice cocktail - cranberry,0.0,0.0,-0.0042746051426411,0.0,0.0,0.0,-0.0045263713967612,-0.0335274774927566,-0.004237373697644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0414669873511698,-0.0039556237325139,0.0,-0.0009044445393671,0,a,vegan,"lunch,dinner"
10 fl oz juice drink - strawberry kiwi,0.0,0.0,-0.0043635532643042,0.0,0.0,0.0,-0.0045263713967612,-0.0335274774927566,-0.0045075518350746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0414669873511698,-0.0039556035607452,0.0,-0.0284957374772937,0,a,vegan,"lunch,dinner"
10 grain bread,0.0,0.0,-0.0037410117312429,0.0,0.0,0.0,-0.0039726104529967,-0.0335274774927566,-0.00401172602928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0040343606678178,0.0,0.0,0.0059918467409089,-0.0039549061938849,0.0,-0.051616456049273,0,a,vegan,"lunch,dinner"
10 grain hot cereal,0.0,0.0,-0.003281686689458,0.0,0.0,0.0,-0.003731844825273,-0.0335274774927566,-0.0037990146835733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0040790861237713,0.0,0.0,-0.0192462906824244,-0.0039549061938849,0.0,-0.0721418279031075,0,a,vegan,"lunch,dinner"
10 légumes et crème fraiche,0.0,0.0,-0.0044357253158697,0.0,0.0,0.0,-0.0044837318040914,-0.0335274774927566,-0.0045251243968587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041073514724319,0.0,0.0,-0.0310260438509125,-0.00395487161371,0.0,-0.0769838373115184,0,a,vegan,"lunch,dinner"
10 mixed size eggs,0.0,0.0,-0.0045265956955647,0.0,0.0,0.0,-0.0036674881729824,-0.0335274774927566,-0.0042966810936654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0039877094533786,0.0,0.0,-0.034941397663509,-0.0039552030070527,0.0,-0.0826147134212993,0,c,non_vegetarian,"lunch,dinner"
10 patates,0.0,0.0,-0.004134265982474,0.0,0.0,0.0,-0.0044265128659185,-0.0335274774927566,-0.0041786784605373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0039843066386949,0.0,0.0,-0.0192462906824244,-0.0039547348047121,0.0,-0.0857429779267332,0,a,vegan,"lunch,dinner"
10 sables 22 Cm,0.0,0.0,-0.003502905886156,0.0,0.0,0.0,-0.0041322597458642,-0.0335274774927566,-0.003525684945388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003765723056581,0.0,0.0,-0.0192462906824244,-0.0039552519956338,0.0,0.0351331606538883,0,a,vegan,"lunch,dinner"
10 smoked bacon medallions,0.0,0.0,-0.0044986355787355,0.0,0.0,0.0,-0.0033690110242934,-0.0335274774927566,-0.0043559884896867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0040756391300322,0.0,0.0,-0.0192462906824244,-0.0039518861919445,0.0,-0.0563004884638263,0,a,non_vegetarian,"lunch,dinner"
100 % Natural Berwed With Premium Tea Leaves,0.0,0.0,-0.0040809813335986,0.0,0.0,0.0,-0.0045263713967612,-0.0335274774927566,-0.0043911336132549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0414669873511698,-0.0039555459271204,0.0,0.0706702473449594,0,a,vegan,"lunch,dinner"
100 Calorie Chocolate Chip Wafers,0.0,0.0,-0.0031677188219475,0.0,0.0,0.0,-0.0042615292062652,-0.0335274774927566,-0.0036557601038116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0039694090502547,0.0,0.0,-0.0192462906824244,-0.0039549061938849,0.0,0.1046731224040227,0,a,vegan,"lunch,dinner"
100 Calorie Pack Raw Almonds,0.0,0.0,-0.004135902991656,0.0,0.0,0.0,-0.0031340581667247,-0.0335274774927566,-0.0033556076509776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033847630991825,0.0,0.0,0.1076893483667862,-0.0039556323775576,0.0,-0.0499913835789178,0,a,vegan,"lunch,dinner"
100 Calorie Snack Pack Almonds & Walnuts,0.0,0.0,-0.0042076756129811,0.0,0.0,0.0,-0.0033842394502469,-0.0335274774927566,-0.0032379342461733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033152636474949,0.0,0.0,0.1216727548403507,-0.0039555895125492,0.0,-0.0857429779267332,0,a,vegan,"lunch,dinner"
"100 Calorie Snack Pack Walnuts, Almonds & Dried Cherries",0.0,0.0,-0.0038915515420804,0.0,0.0,0.0,-0.0038849500955988,-0.0335274774927566,-0.0034547010444969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0035190875209182,0.0,0.0,0.0277042633380348,-0.0039556323775576,0.0,0.0789288656393047,0,a,vegan,"lunch,dinner"
100 Piece Jolly Rancher Candy,0.0,0.0,-0.0031656653468572,0.0,0.0,0.0,-0.0043617397648313,-0.0335274774927566,-0.0038390227193626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0040871319322532,0.0,0.0,-0.0414669873511698,-0.0039550093113434,0.0,0.1848096279486267,0,a,vegan,"lunch,dinner"
"100 calorie greek nonfat yogurt, tart cherry, tart cherry",0.0,0.0,-0.0043722908008133,0.0,0.0,0.0,-0.0040390617662485,-0.0157436430183909,-0.0044636204306143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0323311617884447,-0.0039554882934956,0.0,-0.0273695622553375,0,c,vegetarian,"lunch,dinner"
100 persent Extra virgin olive oil,0.0,0.0,-0.0045353332320739,0.0,0.0,0.0,-0.0045263713967612,-0.0335274774927566,-0.0028535344571461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0028287674856819,0.0,0.0,-0.0192462906824244,-0.0039549061938849,0.0,-0.0563004884638263,0,a,vegan,"lunch,dinner"
100% Angus Beef Burgers Patties,0.0,0.0,-0.0044368821164779,0.0,0.0,0.0,-0.0036684319064218,0.1096019750172286,-0.0040539136776093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0038418570412153,0.0,0.0,-0.0322760159600982,-0.0039545974075345,0.0,-0.0813369715810517,0,a,non_vegetarian,"lunch,dinner"
100% Apple Cider,0.0,0.0,-0.0043095552886777,0.0,0.0,0.0,-0.0045263713967612,-0.0335274774927566,-0.0045009621244056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0192462906824244,-0.0039555603355266,0.0,0.0769267763558271,0,a,vegan,"lunch,dinner"
100% Apple Grape Juice from Concentrate,0.0,0.0,-0.0043326223850618,0.0,0.0,0.0,-0.0045263713967612,-0.0335274774927566,-0.0045053552648516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0414669873511698,-0.0039556035607452,0.0,-0.020675076213709,0,a,vegan,"lunch,dinner"
100% Apple Juice,0.0,0.0,-0.0043291101657449,0.0,0.0,0.0,-0.0045206455086026,-0.0335274774927566,-0.0045050871040986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.034060088461588,-0.0039553783093282,0.0,-0.0129525307004358,0,a,vegan,"lunch,dinner"
100% Apple Juice from Concentrate with Added Vitamin C,0.0,0.0,-0.0043343698923636,0.0,0.0,0.0,-0.0045172343411891,-0.0335274774927566,-0.0045119449755206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0414669873511698,-0.0039556107649483,0.0,-0.0169211588071884,0,a,vegan,"lunch,dinner"
100% Apple White Grape Juice,0.0,0.0,-0.0043095552886777,0.0,0.0,0.0,-0.0045263713967612,-0.0335274774927566,-0.0044918024265756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0192462906824244,-0.0039555957225722,0.0,-0.0075363652908869,0,a,vegan,"lunch,dinner"
100% Avacado Oil Mayonnaise,0.0,0.0,-0.0045353332320739,0.0,0.0,0.0,-0.0045263713967612,0.2386740705842684,-0.0030418119048329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0029935069267191,0.0,0.0,-0.0192462906824244,-0.0039535740338142,0.0,-0.0563004884638263,0,a,vegetarian,"lunch,dinner"
100% Beef Burgers,0.0,0.0,-0.0045353332320739,0.0,0.0,0.0,-0.003379760501437,0.1458053071226953,-0.00414563458833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0039056304495207,0.0,0.0,-0.0414669873511698,-0.0039548865306482,0.0,-0.0857429779267332,0,a,non_vegetarian,"lunch,dinner"
100% Coconut Water,0.0,0.0,-0.0044328128037,0.0,0.0,0.0,-0.0045263713967612,-0.0335274774927566,-0.0045580729502039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0414669873511698,-0.0039555709016912,0.0,-0.0523748232021054,0,b,vegan,"lunch,dinner"
100% Colombian Medium Roasted Coffee Ground imp,0.0,0.0,-0.003832835296739,0.0,0.0,0.0,-0.0036492140618382,-0.0335274774927566,-0.0037396308851094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0039041041870522,0.0,0.0,0.2169463642801987,-0.0039554191331458,0.0,-0.0563004884638263,0,a,vegan,"lunch,dinner"
100% Columbian Peaks Medium Roast Coffee Keurig K-Cups,0.0,0.0,-0.0045353332320739,0.0,0.0,0.0,-0.0045263713967612,-0.0335274774927566,-0.0046107906355562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0414669873511698,-0.0039556323775576,0.0,-0.0857429779267332,0,a,vegan,"lunch,dinner"
100% Cranberry apple juice blend,0.0,0.0,-0.0043096135389211,0.0,0.0,0.0,-0.0045263713967612,-0.0335274774927566,-0.0045009621244056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0192462906824244,-0.0039549061938849,0.0,-0.0153570265544715,0,a,vegan,"lunch,dinner"
100% EXTRA VIRGIN Olive Oil,0.0,0.0,-0.0045353332320739,0.0,0.0,0.0,-0.0045263713967612,-0.0335274774927566,-0.0028535344571461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002780718482046,0.0,0.0,-0.0192462906824244,-0.0039549061938849,0.0,-0.0563004884638263,0,a,vegan,"lunch,dinner"
100% Egg Whites,0.0,0.0,-0.0044974123236242,0.0,0.0,0.0,-0.003864239436302,-0.0335274774927566,-0.0044914118190881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0414669873511698,-0.0039551626635154,0.0,-0.0857429779267332,0,c,non_vegetarian,"lunch,dinner"
100% Extra Light Tasting Olive Oil Spray,0.0,0.0,-0.004153066009799,0.0,0.0,0.0,-0.0045263713967612,-0.0335274774927566,-0.0046107906355562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0192462906824244,-0.0039556323775576,0.0,-0.0563004884638263,0,a,vegan,"lunch,dinner"
100% Extra Vierge Huile d'olive pressée à froid,0.0,0.0,-0.0045353332320739,0.0,0.0,0.0,-0.0045263713967612,-0.0335274774927566,-0.0028535344571461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0028287674856819,0.0,0.0,-0.0192462906824244,-0.0039556323775576,0.0,-0.0857429779267332,0,b,vegan,"lunch,dinner"
100% Fresh Pressed Apple Juice with Added Vitamin C,0.0,0.0,-0.0043326223850618,0.0,0.0,0.0,-0.0045020059152356,-0.0335274774927566,-0.0045053552648516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0414669873511698,-0.0039556150874702,0.0,-0.0181724646093619,0,a,vegan,"lunch,dinner"
100% Freshly Squeezed Orange Juice,0.0,0.0,-0.0043535924726837,0.0,0.0,0.0,-0.0044715490633286,-0.0335274774927566,-0.0045075518350746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041246491137408,0.0,0.0,-0.0192462906824244,-0.0039555977973827,0.0,-0.0331881342354444,0,b,vegan,"lunch,dinner"
100% Fruit Bites,0.0,0.0,-0.0030790771472171,0.0,0.0,0.0,-0.0044586962718238,-0.0335274774927566,-0.0038786005612187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,0.0310395647339504,-0.0039556323775576,0.0,0.3661174506359342,0,a,vegan,"lunch,dinner"
100% GRAPE JUICE WHITE GRAPE,0.0,0.0,-0.0042656514230297,0.0,0.0,0.0,-0.0044995130289708,-0.0335274774927566,-0.0044751974896357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0192462906824244,-0.0039556133184831,0.0,0.0108100985738968,0,a,vegan,"lunch,dinner"
100% Grape Juice - Concord Grape,0.0,0.0,-0.004265867606132,0.0,0.0,0.0,-0.0045007876411593,-0.0335274774927566,-0.0044833895626215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0192462906824244,-0.0039556150874702,0.0,0.0054772150517179,0,a,vegan,"lunch,dinner"
100% Grass Fed & Finished Ground Beef,0.0,0.0,-0.0045353332320739,0.0,0.0,0.0,-0.0032754649791503,0.1252567588855082,-0.0042773826552775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0040231284332016,0.0,0.0,-0.0414669873511698,-0.0039554394078317,0.0,-0.0857429779267332,0,a,non_vegetarian,"lunch,dinner"
100% Ground Beef Patties,0.0,0.0,-0.0045353332320739,0.0,0.0,0.0,-0.0033842394502469,0.1365984900553842,-0.0040940169441039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0039137311481379,0.0,0.0,-0.0414669873511698,-0.0039554394078317,0.0,-0.0857429779267332,0,a,non_vegetarian,"lunch,dinner"
100% Italian Extra Virgin Olive Oil,0.0,0.0,-0.0045353332320739,0.0,0.0,0.0,-0.0045263713967612,-0.0335274774927566,-0.0028535344571461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002780718482046,0.0,0.0,-0.0414669873511698,-0.0039556251733545,0.0,-0.0857429779267332,0,a,vegan,"lunch,dinner"
100% Juice,0.0,0.0,-0.0042683529498501,0.0,0.0,0.0,-0.0045060668288231,-0.0335274774927566,-0.0044771659469895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0414669873511698,-0.0039556107649483,0.0,0.0035863529506555,0,b,vegan,"lunch,dinner"
100% Juice - Pineapple,0.0,0.0,-0.0043326223850618,0.0,0.0,0.0,-0.0045020059152356,-0.0335274774927566,-0.0045053552648516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0414669873511698,-0.0039555977973827,0.0,-0.0181724646093619,0,a,vegan,"lunch,dinner"
100% Juice Apple,0.0,0.0,-0.0042246404401821,0.0,0.0,0.0,-0.0045263713967612,-0.0335274774927566,-0.0044491808481016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0192462906824244,-0.0039556029073036,0.0,0.0216710303339007,0,a,vegan,"lunch,dinner"
100% Juice Apple Juice,0.0,0.0,-0.0043314573801939,0.0,0.0,0.0,-0.0045263713967612,-0.0335274774927566,-0.0045101145003348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0192462906824244,-0.0039549061938849,0.0,-0.0127501394666079,0,a,vegan,"lunch,dinner"
100% Juice Cranberry,0.0,0.0,-0.0043241761580199,0.0,0.0,0.0,-0.0045263713967612,-0.0335274774927566,-0.0045192668689421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0192462906824244,-0.0039555747439328,0.0,0.0581571893232239,0,b,vegan,"lunch,dinner"
100% Juice Cranberry Blend,0.0,0.0,-0.0043220781037152,0.0,0.0,0.0,-0.0045263713967612,-0.0335274774927566,-0.0045139926257285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0414669873511698,-0.0039549061938849,0.0,-0.0242381164639657,0,a,vegan,"lunch,dinner"
100% Juice Heirloom Navel Oranges,0.0,0.0,-0.0043197316818483,0.0,0.0,0.0,-0.0044868170436352,-0.0335274774927566,-0.0044966830915036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.016042611944699,-0.0039556230214497,0.0,-0.0288654414642995,0,a,vegan,"lunch,dinner"
100% Juice Pineapple,0.0,0.0,-0.0039761308954889,0.0,0.0,0.0,-0.0044654576929471,-0.0335274774927566,-0.0043252365065645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0414669873511698,-0.003955589152339,0.0,0.1144659504210333,0,a,vegan,"lunch,dinner"
100% Juice Pineapple Mango,0.0,0.0,-0.0042885101668439,0.0,0.0,0.0,-0.0044919568748324,-0.0335274774927566,-0.0044866906229566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0414669873511698,-0.0039556160968726,0.0,-0.0009086862539508,0,a,vegan,"lunch,dinner"
100% Juice Pineapple Orange,0.0,0.0,-0.0043082560120623,0.0,0.0,0.0,-0.0044919568748324,-0.0335274774927566,-0.0044866906229566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0414669873511698,-0.0039556160968726,0.0,-0.0044434484069832,0,a,vegan,"lunch,dinner"
100% Juice Pomegranate,0.0,0.0,-0.0042659258563754,0.0,0.0,0.0,-0.0045009906868387,-0.0335274774927566,-0.0044735049966179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0360289959447858,-0.0039556023600447,0.0,0.0002842959726977,0,a,vegan,"lunch,dinner"
100% Kakao und Nuss,0.0,0.0,-0.0038775714836658,0.0,0.0,0.0,-0.0038788587252174,-0.0335274774927566,-0.0036882311418909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037598130291338,0.0,0.0,0.1174963774402478,-0.0039521743600686,0.0,0.0980738444125599,0,a,vegan,"lunch,dinner"
100% Lemon Juice,0.0,0.0,-0.0045353332320739,0.0,0.0,0.0,-0.0045263713967612,-0.0335274774927566,-0.0046107906355562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0192462906824244,-0.0039552692857212,0.0,-0.0563004884638263,0,b,vegan,"lunch,dinner"
100% Lime Juice,0.0,0.0,-0.0045353332320739,0.0,0.0,0.0,-0.0045263713967612,-0.0335274774927566,-0.0046107906355562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0414669873511698,-0.0039556323775576,0.0,-0.0857429779267332,0,b,vegan,"lunch,dinner"
100% Liquid Egg Whites,0.0,0.0,-0.0045353332320739,0.0,0.0,0.0,-0.003864265920521,0.3070532034345358,-0.0044914118190881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0414669873511698,-0.0039551520973508,0.0,-0.0842622660608278,0,c,non_vegetarian,"lunch,dinner"
"100% Liquid Egg Whites, Cage Free",0.0,0.0,-0.0045353332320739,0.0,0.0,0.0,-0.003864265920521,-0.0335274774927566,-0.0044914118190881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0414669873511698,-0.0039551625382249,0.0,-0.0857429779267332,0,a,non_vegetarian,"lunch,dinner"
100% Lychee Juice,0.0,0.0,-0.0043396124142691,0.0,0.0,0.0,-0.0045263713967612,-0.0335274774927566,-0.0045141415457436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0414669873511698,-0.0039555632172078,0.0,-0.0181724646093619,0,a,vegan,"lunch,dinner"
100% Mandorle,0.0,0.0,-0.0044060176917386,0.0,0.0,0.0,-0.0028817013937806,-0.0335274774927566,-0.0031478748670298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033044526216768,0.0,0.0,0.060332211776339,-0.0039556323775576,0.0,-0.058839903180002,0,c,vegan,"lunch,dinner"
100% Multi Collagen Protein,0.0,0.0,-0.0045353332320739,0.0,0.0,0.0,0.0009558619465076,-0.0335274774927566,-0.0514527003969143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0192462906824244,-0.0039549061938849,0.0,-0.0563004884638263,0,a,vegan,"lunch,dinner"
100% Natural Crunchy Granola Bars,0.0,0.0,-0.0033286794401615,0.0,0.0,0.0,-0.003946472936451,-0.0335274774927566,-0.0035652232094022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003885797516667,0.0,0.0,0.021178673650374,-0.0039546036173546,0.0,0.0930060559137571,0,a,vegan,"lunch,dinner"
100% Natural Granola,0.0,0.0,-0.0036033875880089,0.0,0.0,0.0,-0.0039172343586203,-0.0335274774927566,-0.0038046493637106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0039098700674886,0.0,0.0,0.0890448064020466,-0.0039552429817349,0.0,0.0602218438968103,0,a,vegan,"lunch,dinner"
100% Natural Tomato Ketchup,0.0,0.0,-0.0040213604962421,0.0,0.0,0.0,-0.0045263713967612,-0.0335274774927566,-0.0043523706093194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0192462906824244,-0.0039530897176392,0.0,0.0246663575591673,0,a,vegan,"lunch,dinner"
100% Natural peanut butter crunchy,0.0,0.0,-0.004153066009799,0.0,0.0,0.0,-0.0030035288014088,-0.0335274774927566,-0.0033065770656425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0034053555293121,0.0,0.0,0.0808878192924706,-0.0039547768784392,0.0,-0.04663967160881,0,b,vegetarian,"lunch,dinner"
100% Nuts Smooth Peanut Butter,0.0,0.0,-0.0043011672536289,0.0,0.0,0.0,-0.0028634272826363,-0.0290307079185241,-0.0032247548248353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033981481787667,0.0,0.0,0.044670796525953,-0.0039555977973827,0.0,-0.0519577212680476,0,c,vegetarian,"lunch,dinner"
100% ORANGE JUICE,0.0,0.0,-0.0043421927354849,0.0,0.0,0.0,-0.0044752439440563,-0.0335274774927566,-0.0045078411452877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0303566390167971,-0.0039556222274188,0.0,-0.0240299825931339,0,a,vegan,"lunch,dinner"
100% Orange Juice,0.0,0.0,-0.0043214594802031,0.0,0.0,0.0,-0.0044698108821856,-0.0335274774927566,-0.0044959332245571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041259320221379,0.0,0.0,-0.0392743892161158,-0.0039555569870129,0.0,-0.0193706683855632,0,b,vegan,"lunch,dinner"
100% Orange Juice - No Pulp,0.0,0.0,-0.0043241760997696,0.0,0.0,0.0,-0.0044756099769162,-0.0335274774927566,-0.0045009621244056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0360289959447858,-0.003955626374055,0.0,-0.0309983490816407,0,a,vegan,"lunch,dinner"
100% Orange Juice Frozen Concentrate,0.0,0.0,-0.0037489549462512,0.0,0.0,0.0,-0.0044248485570711,-0.0335274774927566,-0.0042080860946705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0414669873511698,-0.0039556323775576,0.0,0.1645181825079749,0,a,vegan,"lunch,dinner"
100% Orange Juice from Concentrate,0.0,0.0,-0.004338431000882,0.0,0.0,0.0,-0.0044748950273409,-0.0335274774927566,-0.0045056027657218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0414669873511698,-0.0039549061938849,0.0,-0.0222964865489169,0,a,vegan,"lunch,dinner"
100% Peach Juice & Purée Blend,0.0,0.0,-0.0043466024434764,0.0,0.0,0.0,-0.0045020059152356,-0.0335274774927566,-0.0045141415457436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0414669873511698,-0.0039556035607452,0.0,-0.0256802994224032,0,a,vegan,"lunch,dinner"
100% Pineapple And Mango Juice,0.0,0.0,-0.0042915857006677,0.0,0.0,0.0,-0.0045006246539788,-0.0335274774927566,-0.0044900938424003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0359505708907738,-0.0039556141073078,0.0,-0.0011195277315555,0,a,vegan,"lunch,dinner"
100% Plant Protein Breakfast Bites with Vegan Egg & Sausage,0.0,0.0,-0.0040294298681946,0.0,0.0,0.0,-0.004045762273668,-0.0335274774927566,-0.0041483467065053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003993331186804,0.0,0.0,-0.0242394305757452,-0.0039535806205141,0.0,-0.052833635329569,0,a,non_vegetarian,"lunch,dinner"
100% Premium Orange Juice from Concentrate,0.0,0.0,-0.0043432897224811,0.0,0.0,0.0,-0.0044748779111964,-0.0335274774927566,-0.0045086625798089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0414669873511698,-0.0039556323775576,0.0,-0.0275643559175487,0,b,vegan,"lunch,dinner"
100% Pure & Natural Pineapple Juice (Not from Concentrate),0.0,0.0,-0.0043326223850618,0.0,0.0,0.0,-0.0045020059152356,-0.0335274774927566,-0.0045053552648516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0414669873511698,-0.0039556323775576,0.0,-0.020675076213709,0,b,vegan,"lunch,dinner"
100% Pure Amber Maple Syrup,0.0,0.0,-0.0029334515387314,0.0,0.0,0.0,-0.0045263713967612,-0.0335274774927566,-0.0038053815537849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0414669873511698,-0.0039555843495369,0.0,0.4147793429426831,0,a,vegan,"lunch,dinner"
100% Pure Apple  Juice,0.0,0.0,-0.0043396124142691,0.0,0.0,0.0,-0.0045141886559984,-0.0335274774927566,-0.0045141415457436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0414669873511698,-0.0039556277668676,0.0,-0.0231776878180561,0,a,vegan,"lunch,dinner"
